station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LTAF,2023-08-02 13:20,93.20,75.20,56.01,210.00,10.00,0.00,29.71,,6.21,,SCT,,,,3500.00,,,,,,,,,,,105.02,LTAF 021320Z 21010KT 170V230 9999 SCT035 34/24 Q1006 NOSIG RMK RWY23 19011KT 3CU035,
LTAF,2023-08-02 13:50,91.40,75.20,59.24,190.00,11.00,0.00,29.71,,6.21,,SCT,,,,3500.00,,,,,,,,,,,102.65,LTAF 021350Z 19011KT 9999 SCT035 33/24 Q1006 NOSIG RMK RWY23 21012KT 180V250 3CU035,
LTAF,2023-08-02 14:20,89.60,75.20,62.68,200.00,11.00,0.00,29.71,,6.21,,FEW,,,,3500.00,,,,,,,,,,,100.23,LTAF 021420Z 20011KT 9999 FEW035 32/24 Q1006 NOSIG RMK RWY23 21011KT 190V250 2CU035,
LTAF,2023-08-02 14:50,89.60,77.00,66.55,200.00,12.00,0.00,29.71,,6.21,,FEW,,,,3500.00,,,,,,,,,,,102.54,LTAF 021450Z 20012KT 170V230 9999 FEW035 32/25 Q1006 NOSIG RMK RWY23 21012KT 2CU035,
LTAF,2023-08-02 15:20,87.80,75.20,66.35,200.00,12.00,0.00,29.71,,6.21,,FEW,,,,3500.00,,,,,,,,,,,97.76,LTAF 021520Z 20012KT 9999 FEW035 31/24 Q1006 NOSIG RMK RWY23 23013KT 2CU035,
LTAF,2023-08-02 15:50,87.80,75.20,66.35,210.00,11.00,0.00,29.74,,6.21,,FEW,,,,3500.00,,,,,,,,,,,97.76,LTAF 021550Z 21011KT 9999 FEW035 31/24 Q1007 NOSIG RMK RWY23 23009KT 2CU035,
LTAF,2023-08-02 16:20,86.00,77.00,74.61,200.00,9.00,0.00,29.74,,6.21,,,,,,,,,,,,,,,,,97.15,LTAF 021620Z 20009KT CAVOK 30/25 Q1007 NOSIG RMK RWY23 22009KT SKC,
LTAF,2023-08-02 16:50,84.20,77.00,79.04,190.00,6.00,0.00,29.74,,6.21,,,,,,,,,,,,,,,,,94.16,LTAF 021650Z 19006KT 160V220 CAVOK 29/25 Q1007 NOSIG RMK RWY23 20008KT SKC,
LTAF,2023-08-02 17:20,84.20,77.00,79.04,190.00,5.00,0.00,29.74,,6.21,,,,,,,,,,,,,,,,,94.16,LTAF 021720Z 19005KT CAVOK 29/25 Q1007 NOSIG RMK RWY23 20006KT SKC,
LTAF,2023-08-02 17:50,82.40,78.80,88.90,180.00,4.00,0.00,29.77,,6.21,,SCT,,,,3000.00,,,,,,,,,,,92.76,LTAF 021750Z 18004KT 9999 SCT030 28/26 Q1008 NOSIG RMK RWY23 21005KT 3CU030,
LTAF,2023-08-02 18:20,82.40,78.80,88.90,170.00,4.00,0.00,29.77,,6.21,,SCT,,,,3000.00,,,,,,,,,,,92.76,LTAF 021820Z 17004KT 9999 SCT030 28/26 Q1008 NOSIG RMK RWY23 21006KT 3CU030,
LTAF,2023-08-02 18:50,82.40,77.00,83.77,160.00,4.00,0.00,29.77,,6.21,,SCT,,,,3000.00,,,,,,,,,,,90.85,LTAF 021850Z 16004KT 130V190 9999 SCT030 28/25 Q1008 NOSIG RMK RWY23 20006KT 3CU030,
LTAF,2023-08-02 19:20,82.40,77.00,83.77,160.00,4.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,90.85,LTAF 021920Z 16004KT 130V190 9999 SCT025 28/25 Q1008 NOSIG RMK RWY23 20006KT 4CU025,
LTAF,2023-08-02 19:50,82.40,77.00,83.77,160.00,4.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,90.85,LTAF 021950Z 16004KT 130V190 9999 SCT025 28/25 Q1008 NOSIG RMK RWY23 19005KT 4CU025,
LTAF,2023-08-02 20:20,82.40,75.20,78.90,150.00,3.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,89.48,LTAF 022020Z 15003KT 120V200 9999 SCT025 28/24 Q1008 NOSIG RMK RWY23 20004KT 3CU025,
LTAF,2023-08-02 20:50,82.40,75.20,78.90,150.00,3.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,89.48,LTAF 022050Z 15003KT 9999 SCT025 28/24 Q1008 NOSIG RMK RWY23 18004KT 160V220 4CU025,
LTAF,2023-08-02 21:20,82.40,75.20,78.90,140.00,4.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,89.48,LTAF 022120Z 14004KT 9999 SCT025 28/24 Q1008 NOSIG RMK RWY23 17005KT 4CU025,
LTAF,2023-08-02 21:50,80.60,75.20,83.66,140.00,4.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,86.17,LTAF 022150Z 14004KT 9999 SCT025 27/24 Q1008 NOSIG RMK RWY23 17005KT 4CU025,
LTAF,2023-08-02 22:20,80.60,75.20,83.66,150.00,3.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,86.17,LTAF 022220Z 15003KT 9999 SCT025 27/24 Q1008 NOSIG RMK RWY23 16004KT 3CU025,
LTAF,2023-08-02 22:50,80.60,75.20,83.66,140.00,3.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,86.17,LTAF 022250Z 14003KT 9999 SCT025 27/24 Q1008 NOSIG RMK RWY23 16004KT 4CU025,
LTAF,2023-08-02 23:20,80.60,75.20,83.66,140.00,3.00,0.00,29.77,,6.21,,SCT,,,,2500.00,,,,,,,,,,,86.17,LTAF 022320Z 14003KT 9999 SCT025 27/24 Q1008 NOSIG RMK RWY23 16003KT 4CU025,
LTAF,2023-08-02 23:50,80.60,75.20,83.66,140.00,4.00,0.00,29.77,,6.21,,SCT,,,,3000.00,,,,,,,,,,,86.17,LTAF 022350Z 14004KT 9999 SCT030 27/24 Q1008 NOSIG RMK RWY23 18004KT 4CU030,
